EmployeeID,Age,TenureMonths,Department,Gender,PerformanceScore,Satisfaction,Engagement,Motivation,Stress,WorkLifeBalance,OvertimeHours,TrainingHoursLastYear,AbsenteeismDays,PeerRating,ManagerRating,ProjectLoad,Attrition,PromotionReady,WillImprove,tenure_event_months,event_observed
285,54,14,Finance,Male,71.19675944660527,4.3329121021367625,2.354526882903739,5.0,1.851620276697371,4.9376729144504115,0.3,16.5,3.4,2.2,4.5,2,0,0,1,14,0
286,42,10,HR,Male,94.74092401232599,4.293973477652168,3.0629047712691464,4.888921060114676,3.3795379938370025,4.116952967737829,8.2,12.1,6.4,2.5,3.7,4,0,0,0,10,0
287,53,35,HR,Male,77.76886986444518,4.457374027250304,2.8349925707156527,4.061360160780752,3.9655650677774092,3.696431817648495,6.5,36.8,2.2,2.8,3.6,4,0,0,0,15,0
288,44,25,Product,Male,95.66273899073097,4.877205424304823,3.3490845182056024,3.5212812669263274,3.3186305046345104,3.9085694444205115,8.7,30.8,6.6,2.9,3.8,4,0,0,0,25,0
289,54,3,Engineering,Male,81.27728924713261,1.7043741420911025,3.6607230227315006,3.542313609650084,2.661355376433691,3.1487938741953894,4.4,21.3,0.2,2.8,3.4,7,0,0,0,3,0
290,24,111,Sales,Female,83.56571007742484,2.2900451405203226,3.9870121714302194,4.306452564939175,2.3671449612875803,1.9834099468733133,9.9,32.3,0.6,4.3,2.9,4,0,0,1,65,0
291,39,102,Sales,Male,90.68880049762699,2.4704363764273385,3.2877238922053946,5.0,4.005599751186509,3.337346477600574,4.6,0.5,3.2,2.8,3.6,3,0,0,0,7,0
292,46,17,Support,Male,69.5,2.655270203510402,2.810379838360596,3.2436826083226054,5.0,3.628761294713015,9.3,5.3,3.7,4.6,3.4,2,0,0,0,13,0
293,52,12,Product,Male,67.83788859043261,3.1272722536971975,5.0,2.805931165901341,2.9810557047836905,2.2167081366792694,2.3,25.7,4.3,3.1,3.9,2,0,0,0,12,0
294,24,54,Engineering,Male,80.81327387185686,2.8590179875832233,5.0,4.938112618876217,3.793363064071572,4.493959475549947,2.7,28.8,1.2,3.9,2.3,2,0,0,0,5,0
295,45,116,Support,Female,86.76925930040906,3.597003360662733,3.7289580046938227,2.270289129932439,3.315370349795475,4.204869913934187,8.6,23.4,4.8,3.9,3.7,7,0,0,0,36,0
296,53,24,Support,Male,61.968990187068826,3.3679696547753775,2.9188976696812197,2.8931753533978832,3.6155049064655893,2.0654147262409177,3.0,2.6,4.6,2.8,3.0,3,0,0,0,24,0
297,43,29,Engineering,Male,62.30109355622023,2.852247221538268,4.927908717938065,3.502513685991318,1.9994532218898833,4.529249059910887,18.2,7.3,3.8,3.2,3.7,3,0,1,0,29,0
298,44,43,Sales,Female,72.74027256028425,1.3274716650337488,2.2979186043043813,2.451653225755975,2.479863719857876,3.0225170677111373,8.4,25.0,5.3,3.1,4.3,4,1,0,0,43,1
299,23,25,Sales,Male,79.40506111990884,2.387510878614464,3.298704007765655,4.589719250245279,3.297469440045584,2.599357591393486,5.1,49.1,4.6,3.8,3.2,6,0,0,0,21,0
300,48,100,Product,Female,77.17901811183603,2.6941877050751275,2.9734946537883284,4.385524216404081,4.21049094408198,4.271349923471873,9.9,34.6,3.1,3.4,4.6,3,0,0,1,17,0
301,23,60,Engineering,Female,54.85226844327535,3.3243406964379316,2.55641800459456,3.2401654182277464,2.023865778362325,3.2540510285159474,2.1,38.9,9.5,2.9,2.2,3,0,0,0,15,0
302,47,90,Support,Male,96.48,2.5638325406894635,3.3479781903704073,4.723691295342198,1.21,5.0,10.5,24.1,5.2,3.6,4.8,1,0,0,0,39,0
303,38,102,Sales,Female,63.2805288528825,3.007733197469767,2.8222451287434316,4.8594339427230615,2.5097355735587508,2.5324007605019236,10.4,24.0,6.3,3.8,4.6,4,0,0,0,27,0
304,54,65,Support,Male,63.679738571303496,2.1349930043621765,3.611389017733789,3.6094634813679494,4.06013071434825,1.7415082284246106,12.5,7.6,7.2,5.0,2.9,4,0,0,0,24,0
305,30,84,Sales,Female,62.6717911821757,3.5595649871148445,3.6244594509052175,3.339465457945594,1.2641044089121505,3.0476055469504724,2.4,31.4,6.0,3.6,2.9,1,0,0,0,4,0
306,50,119,Finance,Male,100.0,2.5515466554571224,3.040801448830219,5.0,1.6690801078684157,4.010300249154425,2.3,19.1,10.2,3.5,2.4,2,0,0,0,41,0
307,47,28,Support,Male,72.93616282789779,2.5788075557218684,3.2665379790655176,4.2769294576673245,2.981918586051112,2.465571313018011,1.3,28.3,4.5,3.8,4.3,6,1,0,1,28,1
308,56,16,Support,Female,60.29994250552293,2.1538115569250804,3.392235928886661,3.905059722375083,2.750028747238536,2.1029096554801088,3.3,20.4,4.0,2.7,3.3,7,0,0,0,8,0
309,46,47,Support,Female,79.01106703689355,3.167329332197232,4.328861455007484,4.79083675731169,3.694466481553227,3.5060346624324783,15.0,23.3,2.1,2.1,3.3,1,0,0,0,47,0
310,45,81,Engineering,Other,81.32945352089116,2.7182612441144385,3.466413539042233,3.9415445080024174,1.9352732395544208,1.982681510849235,18.2,18.9,3.2,3.3,2.7,1,0,0,0,77,0
311,34,104,Finance,Female,68.46595718833734,4.38923105580073,4.342231566707488,3.2955035312646492,2.617021405831332,3.5760234296520723,7.1,22.7,1.8,4.4,5.0,6,0,1,0,7,0
312,28,92,Engineering,Male,77.9056291951938,3.6662724563324343,4.12723168519919,3.764127808390043,4.097185402403098,2.9934392538946404,5.1,32.0,6.0,4.5,2.8,7,0,0,0,22,0
313,57,58,Sales,Male,61.76979238727357,3.5553825608618745,4.114377627210668,4.530923429855788,1.665103806363216,3.745019839517136,2.9,4.8,1.3,2.0,3.6,6,0,0,1,58,0
314,41,76,HR,Male,60.15017540737946,2.4062776582096714,4.849061373311376,2.106251546920629,4.4749122963102685,2.0545540764678583,9.9,2.1,4.2,4.0,3.8,7,0,0,0,25,0
315,22,27,Sales,Male,47.710833971777376,3.941332853199606,2.5925482082286813,3.469575408448623,2.094583014111311,4.468346836299514,18.1,25.1,5.7,1.8,3.3,1,0,0,0,27,0
316,29,118,HR,Male,52.17323684524478,3.9711936527419955,3.1741352043235977,4.806445918865284,3.9633815773776107,3.1352689635056787,15.7,37.3,4.5,3.9,3.1,3,0,0,0,9,0
317,37,53,Product,Female,92.37391702042625,3.6182321887335993,5.0,3.290505279125186,2.6630414897868744,3.9871704011143407,11.8,40.3,1.3,3.8,3.3,1,0,0,0,3,0
318,35,42,Engineering,Male,90.92181651527795,5.0,3.3684151494696595,4.936886848345128,1.8890917423610232,4.1638879151564,11.7,5.3,6.1,2.1,4.1,5,0,0,1,3,0
319,33,59,Finance,Male,71.79379809430519,3.959172175147706,1.0663886790847354,4.83179505548785,2.5031009528474018,2.2582995428706396,10.0,15.2,3.7,4.3,3.3,1,0,0,0,59,0
320,44,47,Sales,Male,88.12214162364201,4.272767839341186,3.417328491166903,3.647576707608839,3.4389291881789936,4.094031758647269,4.7,2.2,4.6,4.9,4.9,2,0,0,0,7,0
321,36,94,Engineering,Female,67.48970798980298,3.5877935147712017,3.721445577146925,3.2451685560887995,2.805146005098509,2.017439902370107,0.6,13.4,1.0,3.5,3.0,2,0,0,0,73,0
322,49,105,Engineering,Female,65.0670611771133,3.9481940415404746,1.2445981943119104,3.4701129006802924,4.016469411443343,2.066876031516096,4.9,33.5,8.2,3.6,4.2,6,0,0,0,14,0
323,55,34,Product,Female,67.92851987813025,2.4203577581905926,4.800542075899154,5.0,4.385740060934881,5.0,7.5,19.8,8.5,4.7,2.2,7,0,0,0,2,0
324,23,37,Support,Male,71.1180613306357,3.1629562365848836,2.957658782520958,5.0,1.6909693346821495,4.3006680319169615,3.7,15.5,5.6,2.6,3.0,2,0,0,1,10,0
325,53,6,Product,Female,70.14853828982069,3.9805039252189314,3.895706803668764,3.8003127774453906,1.625730855089655,5.0,4.1,26.5,6.4,2.6,2.9,1,0,0,0,6,0
326,44,7,Product,Male,85.70958754724168,3.992818547600508,3.3966166091903442,3.2134771587036726,1.4952062263791581,2.9668073724528803,0.0,10.5,1.7,2.8,2.7,4,0,0,0,5,0
327,43,96,Engineering,Female,73.55439219209603,4.0641912373504505,2.4404837227163627,3.793632828465011,2.1228039039519806,3.3921857976702077,11.1,39.1,3.2,3.5,3.8,2,0,1,0,92,0
328,46,96,Sales,Female,76.62357095836052,4.384660714155768,2.636542678828122,3.895061541293412,3.938214520819744,3.7746192720771266,1.7,20.1,7.7,3.5,3.5,1,0,1,0,83,0
329,43,117,Finance,Male,81.39927609866653,1.9249745355845778,2.758425447215208,2.705313009912517,3.500361950666735,3.2890239900654947,7.0,15.2,5.3,3.1,1.8,2,1,0,0,6,1
330,43,25,HR,Female,76.15805514584487,2.5599015883280685,4.577104718265274,3.7640330153722084,2.2709724270775684,2.628477581373686,0.8,27.0,4.2,3.3,5.0,3,0,0,0,25,0
331,27,33,Sales,Female,58.23820518124567,3.6424380296676784,3.4672156307098634,4.757923459849384,3.0808974093771653,2.493523771907956,14.6,31.3,3.4,3.1,3.7,3,1,0,0,23,1
332,36,55,Sales,Male,51.18338898966812,2.504390542421649,3.130321035103428,2.2605146550268214,4.308305505165938,3.4924760095460545,5.2,39.2,7.5,3.1,3.6,1,0,0,0,55,0
333,58,58,Finance,Female,68.06797829804175,4.645098372353132,2.758851978668792,4.361267172109799,4.86601085097912,2.3398261425039255,7.9,17.5,7.4,2.9,4.6,2,0,0,0,3,0
334,54,7,Finance,Male,67.6732313331144,3.923711969153716,4.676535199373514,4.799838376043824,3.1133843334428017,2.3146228568698324,2.7,33.0,5.9,2.9,4.4,2,0,0,0,7,0
335,29,116,Engineering,Male,74.924,3.640969151069843,4.917781145271229,3.251554123924506,1.038,3.654214810039133,1.9,21.2,4.2,1.9,3.4,5,0,0,0,13,0
336,26,57,HR,Male,68.35742581048005,2.876337662702145,4.666269508836013,5.0,3.221287094759973,3.214356583662946,6.2,12.7,2.9,3.3,2.0,7,0,0,0,47,0
337,25,12,Finance,Male,98.2705037409173,2.8151254973757536,4.04319360523875,3.147730350041324,3.864748129541347,4.143485643523516,6.5,10.7,6.1,1.9,4.1,6,0,0,0,5,0
338,27,16,Finance,Female,52.69473536828785,3.4322458139367664,3.8608470376836403,4.052866129488323,3.152632315856075,2.917579730925442,6.4,6.8,0.7,4.1,2.8,6,1,0,0,16,1
339,53,80,Engineering,Male,43.81097016253044,3.44030469481104,2.5056559638216886,3.454581852269096,3.6445149187347834,2.7768696450220176,5.9,11.1,1.3,3.1,4.6,2,0,0,0,80,0
340,51,43,Support,Female,73.64186925107923,2.9414410491374294,3.378762785960048,3.4544029142699175,3.1790653744603836,3.6811980564319238,1.1,33.4,0.4,3.4,3.0,4,0,0,0,22,0
341,56,117,Engineering,Male,68.20929083496372,3.355044566102378,2.9845258169882074,3.206160744193564,1.6453545825181346,2.5691776129015556,4.0,28.5,7.7,3.2,3.2,3,0,1,0,22,0
342,37,100,Sales,Female,74.76447686672692,4.916620340239115,1.9570391019137614,4.258860384689616,2.017761566636537,2.707685046998983,5.2,5.1,1.8,3.3,2.5,2,0,0,0,25,0
343,34,77,Support,Female,76.7943043742603,4.869077790720557,4.551339077248829,4.379044366185159,2.6028478128698436,2.7433910486585265,6.2,1.0,5.2,4.5,2.6,7,0,0,0,20,0
344,51,7,Finance,Female,82.4851704435233,3.5334217631991245,2.9737530482469525,3.648462240338249,3.9574147782383515,3.1112681043340022,4.6,6.7,3.6,2.4,3.5,4,0,0,0,7,0
345,40,100,Sales,Male,52.45576813664124,2.2004228830113557,4.676347716691776,2.6120254290621805,2.2221159316793795,4.895192888966312,9.4,10.7,12.7,2.2,3.4,6,0,0,0,23,0
346,38,111,Finance,Male,62.564194733664706,3.908317761663896,4.3935717606840115,4.022536133307512,3.367902633167647,2.0608900575385585,5.6,16.4,5.3,3.6,3.2,7,0,0,0,111,0
347,40,51,Finance,Male,74.6446148121576,4.890846110911821,4.101046178970077,4.037611487528555,3.227692593921197,4.465956823905713,6.2,34.1,1.6,3.1,5.0,1,0,0,0,5,0
348,49,73,Support,Female,75.31960546984175,4.578751512200509,4.151595664586866,3.526627990890858,4.440197265079131,3.964008080660925,2.7,13.4,7.5,3.8,4.1,3,0,0,0,13,0
349,47,32,Support,Female,96.73135955625882,4.191777819529079,3.0462175061336634,5.0,2.784320221870585,4.710280962632993,1.3,40.2,2.8,4.1,3.6,1,0,0,0,9,0
350,58,75,Finance,Male,84.17351683655252,5.0,5.0,2.448856588079477,1.1632415817237414,5.0,5.9,0.2,3.4,2.6,1.4,6,0,0,1,29,0
351,47,8,HR,Male,67.91825907020645,3.3747537027445054,3.6388128878577444,1.9261730317971457,3.6908704648967774,4.5883077187090695,12.2,15.8,2.0,4.0,4.3,6,0,0,0,1,0
352,44,97,Engineering,Female,55.3,3.753102969833705,3.8717385166068334,3.1153320802418634,5.0,4.133100253117075,7.7,29.4,4.6,2.7,5.0,2,0,0,0,92,0
353,30,87,Sales,Male,62.17123331026709,2.6670669319448512,3.015831299790025,4.26833962727316,3.514383344866456,2.118753283537484,0.1,30.2,4.5,3.6,3.4,1,0,1,0,28,0
354,33,89,Sales,Female,64.4793231836208,3.8357146949272733,2.761951265300736,2.8553242900529274,2.210338408189593,2.232399964640061,9.9,16.0,2.1,2.5,3.0,6,0,0,0,82,0
355,22,72,Finance,Female,80.34389175835794,4.937826125847369,4.029566407928481,2.91522326517914,1.7780541208210352,3.6241711659286993,3.0,32.0,2.5,3.6,3.7,7,0,0,0,16,0
356,22,45,HR,Female,75.03393766701481,2.98062191353922,3.795762146344907,4.460817068942524,2.0330311664925946,1.7717314668723918,9.3,29.7,4.3,3.5,2.5,3,0,0,0,6,0
357,55,86,Sales,Male,49.38137623923591,2.284659788478407,2.8895828706876805,4.0700383382382,4.859311880382045,3.853895326162097,2.8,11.8,3.0,2.6,4.0,1,1,0,0,8,1
358,53,59,Engineering,Male,65.57065488104287,3.5802880551019123,2.3054159531021363,4.00164872770272,2.6146725594785636,1.3785702983150894,7.1,23.8,0.3,2.4,4.8,7,0,0,0,23,0
359,46,4,HR,Female,82.14928678765605,3.3220343053502046,2.4570692214052077,4.325143135572423,2.175356606171972,4.337010047008154,1.9,28.4,9.0,4.1,3.1,1,0,1,0,2,0
360,22,104,Sales,Female,73.83687328825447,4.121913217689506,4.676520345381997,3.3598456373816927,2.6815633558727665,3.010469719259761,2.0,12.7,5.0,3.1,3.1,1,0,0,0,55,0
361,37,67,Support,Male,77.6578140972114,3.036076531343813,3.0480715668149356,3.396812740753447,2.571092951394298,3.41393725092317,4.4,40.3,2.4,4.3,3.5,4,0,0,0,57,0
362,26,29,Engineering,Male,70.54069928042499,4.695552446031875,3.2949823088917496,4.34782341804914,4.529650359787503,2.6264649332215657,8.1,10.0,1.1,3.1,3.2,4,0,0,0,29,0
363,43,105,Finance,Female,91.64095498203261,2.2958955256913898,4.905306232883156,2.6240905753750408,1.929522508983697,1.5913262307996847,7.2,21.7,3.8,4.5,2.4,2,0,0,0,82,0
364,50,29,Product,Female,69.5347135366791,4.508838301470667,2.5900644946622267,1.985824122881163,4.132643231660446,4.411225751274835,7.6,5.0,7.0,2.7,3.3,1,0,0,0,29,0
365,24,98,Engineering,Female,65.28781580709784,2.651736957224234,2.945704656854649,3.353372661097717,3.0560920964510845,4.5021312554592425,6.7,21.2,11.9,4.7,3.1,4,1,0,1,24,1
366,33,98,HR,Other,55.96994697314463,1.4767632884018238,2.9081098542953763,4.444698631252553,4.015026513427685,2.9836610113166717,0.4,7.2,9.7,3.6,4.7,3,0,0,0,28,0
367,47,28,Engineering,Male,69.80276191253189,3.42308229978876,5.0,3.9044477591894426,4.598619043734051,3.8957366082606066,10.8,16.5,1.3,3.8,4.5,3,0,1,0,8,0
368,37,77,Finance,Male,39.490404732173815,3.1546723688991523,5.0,4.385833203298413,3.104797633913095,2.948197721810636,11.0,1.0,2.5,2.7,4.7,6,0,0,0,26,0
369,58,79,Finance,Female,68.81812721919833,2.3917501735368445,4.276406902861954,2.0869645516614677,2.490936390400834,3.5596408598396216,0.3,29.6,0.4,4.1,4.2,1,0,1,0,29,0
370,43,87,Sales,Female,67.4396423362698,1.7390962835049704,4.3050462517388155,3.9523974466587934,3.0301788318651033,3.9832252790280984,8.2,24.3,1.5,4.1,3.8,2,0,0,0,53,0
371,50,44,HR,Male,53.781541344010265,3.430254813529313,3.0776804974325422,4.223091603713902,2.9092293279948684,3.799576432116486,10.2,33.0,3.4,3.2,2.9,6,1,0,0,16,1
372,35,90,Support,Male,62.525932911477454,4.672781859984627,5.0,2.6193620619114526,1.1870335442612718,4.506872652068411,2.2,15.8,2.9,1.8,4.7,4,0,0,0,4,0
373,49,4,Engineering,Female,76.86703925242986,3.7974814370186833,3.8409266289227957,4.389646072437236,4.416480373785073,3.7669926081348017,3.2,33.6,10.2,2.6,3.9,6,0,0,0,4,0
374,26,90,Engineering,Male,72.38042996523761,3.450238896232087,4.367799238004766,3.610784882795366,3.2097850173811904,3.3252761553347354,8.2,20.5,0.1,2.6,2.6,4,0,0,0,56,0
375,51,104,Support,Male,73.76219837010211,4.096012450975393,3.505027555106141,5.0,1.7189008149489458,2.6147229289103198,4.1,21.4,3.9,3.9,2.9,4,0,0,0,104,0
376,26,9,Finance,Female,77.64,3.693285867622143,3.3587706714051504,1.9582111448826116,1.03,2.869345157708471,1.5,45.4,2.2,3.1,2.6,6,0,0,0,4,0
377,33,119,Support,Female,74.064,2.292575756969629,5.0,4.795291494139801,1.018,4.0290462570525145,0.9,14.2,5.0,3.1,2.0,2,0,0,1,50,0
378,37,5,Finance,Female,83.527039126625,1.9011339492734314,4.085751311764477,3.384673522779141,3.686480436687503,1.948356132977293,5.8,34.7,0.0,3.0,3.9,5,0,0,0,5,0
379,47,56,Support,Male,72.67795513681419,3.3101781062763855,4.906237914963343,2.406278628447965,2.4110224315929045,4.295226573071517,11.5,25.8,7.3,4.7,2.6,4,0,0,0,1,0
380,47,96,Sales,Female,52.53380133621027,3.3418818138496955,3.82979535457054,3.2784358851480064,2.4830993318948664,3.04697064658692,6.9,13.1,3.1,3.5,3.0,7,0,0,0,46,0
381,42,84,Support,Female,87.73969147092235,4.211459538825942,2.8364701172192186,3.921983393069973,3.430154264538823,2.5632546860328986,7.1,4.2,0.2,3.7,3.6,1,0,0,0,1,0
382,57,50,Product,Female,74.43609631220356,4.260011447190014,3.074991360409361,4.529973335652035,2.4819518438982215,2.3111482408966793,9.9,7.6,2.3,3.0,3.4,4,0,0,0,50,0
383,54,75,Finance,Female,62.078951167892974,3.968554353350922,3.6926687182181497,5.0,3.410524416053513,3.906931007083548,3.2,33.6,1.1,3.5,3.0,4,0,0,0,46,0
384,51,15,Engineering,Male,55.16947187124657,3.157427677266312,3.036149805561006,4.837514470963474,2.915264064376715,3.2868227815770137,1.0,40.8,4.7,2.7,4.8,5,0,0,0,15,0
385,58,32,Sales,Male,75.11225916629847,2.0677672673622456,2.6032847322350783,2.9276943834364046,2.8438704168507636,4.729888700906837,6.4,21.1,5.3,3.8,2.4,6,0,0,0,5,0
386,44,28,Engineering,Male,71.94550081138297,4.087983697919747,4.681275328608322,4.604131753812894,1.327249594308511,2.163231914526671,5.0,21.7,2.5,2.6,2.4,7,0,0,0,28,0
387,31,22,Engineering,Male,90.49946271287773,4.070129016727997,3.1096169362588393,4.013027965696699,2.2002686435611403,2.779652739244323,11.0,29.3,6.8,4.1,4.0,1,0,0,0,22,0
388,26,105,Sales,Female,64.56292926882627,1.0,3.7243734730121885,3.17631758325681,3.618535365586866,3.217000957685328,10.8,20.9,0.6,2.9,3.1,1,0,0,0,83,0
389,57,17,Finance,Female,61.744043629728104,2.721465085646945,3.866520230897044,3.530471525218015,2.127978185135948,2.6233289304270593,0.5,33.2,4.8,4.3,3.1,7,0,0,0,17,0
390,55,59,Finance,Female,78.35326088843102,2.5579401892384306,3.070662187211488,3.132125872444221,4.1733695557844905,3.3055067977276225,8.4,23.5,4.8,5.0,2.7,1,0,0,0,25,0
391,52,90,Sales,Female,77.1,3.243350201123436,4.905719519677866,3.729673873549165,5.0,3.587550689773967,5.3,21.6,7.9,3.5,3.9,4,0,0,0,5,0
392,31,108,Finance,Male,69.70722939831735,2.5246817721081074,2.5945724149158487,3.116273694164704,3.6463853008413225,3.736035815216766,9.5,11.6,7.9,4.5,3.8,4,0,0,0,2,0
393,40,71,Engineering,Male,74.25033621726968,3.173140647470586,3.8354627372226937,2.877604741426049,4.424831891365157,4.6555504177960145,6.6,8.7,0.1,4.1,3.7,3,0,0,0,3,0
394,53,106,Engineering,Male,68.29054552340786,3.1237559739025977,3.8215059357389256,4.083295302226218,3.6047272382960682,2.1268748140965776,4.2,17.9,2.4,2.4,3.1,5,1,0,0,31,1
395,22,57,Engineering,Male,74.14052404534438,3.3663898318631005,3.551170857422267,4.20298443860771,2.329737977327812,3.6039842879417794,3.2,34.8,6.2,3.6,3.0,6,0,0,0,14,0
396,26,26,HR,Male,83.23969667038516,2.65158295657814,2.4327786480552156,3.5499223999267104,3.3801516648074243,2.71775146237065,19.0,18.2,2.1,3.9,3.5,7,0,0,0,26,0
397,25,25,Engineering,Female,73.5,2.4860149459333223,4.383735796677118,4.794121043148778,5.0,3.687012042021226,14.2,15.2,4.3,4.0,4.4,1,0,0,0,25,0
398,37,10,Sales,Other,68.1271074852549,2.429266001613425,4.269159603301137,3.49165553080391,2.4364462573725487,3.6881989677177422,8.0,3.4,1.9,3.6,4.9,1,0,0,0,10,0
399,45,45,Sales,Male,87.45865459775615,3.974466535405543,2.9919883242679055,3.4577803638995697,1.870672701121926,2.4117725550909017,5.5,12.3,0.7,3.6,4.5,3,0,0,0,45,0
400,37,83,Support,Male,42.94038884623054,4.171631792058658,4.236738486484826,4.228391185876558,1.8298055768847303,2.488962891629321,8.2,10.7,1.3,3.5,4.0,4,0,0,0,46,0
401,23,11,Engineering,Female,94.0350587676671,2.6870114574496933,3.9374169176706983,3.5940595320453306,2.782470616166451,3.760478757122617,10.0,10.5,6.9,3.6,4.4,7,0,0,0,11,0
402,49,77,Finance,Male,51.606944177286124,5.0,2.4474490691750024,3.767838183220915,1.9465279113569376,3.3210640596697174,7.5,24.0,4.0,2.5,2.7,7,0,0,1,1,0
403,53,53,Finance,Female,59.53196114512553,2.8877956384423658,2.8314639768857783,1.683649223504748,4.484019427437237,3.102340343341556,0.5,21.5,7.8,3.3,3.0,3,0,1,0,1,0
404,48,72,Support,Female,67.83928693081742,4.875446519811307,4.624453300400622,3.7133659077903802,3.3303565345912878,3.892188146797476,15.7,3.7,5.6,2.3,4.0,7,0,0,0,23,0
405,41,104,Product,Female,65.39654738047899,2.6476138797043216,3.8784745666278453,2.2382432500229923,3.9017263097605026,3.9585466282759185,6.5,4.4,8.8,3.1,3.5,3,0,0,0,39,0
406,45,68,Engineering,Male,81.41333078115939,1.4219220319875192,3.0921273487704366,2.723239543200904,2.843334609420302,2.8233328985684674,17.1,4.4,6.5,3.0,3.9,4,0,0,0,57,0
407,33,111,Engineering,Female,59.736394395512235,4.00992740457577,2.8273716979446224,2.631741968995596,1.7818028022438814,2.53315217612175,6.1,41.7,6.3,3.0,4.4,2,0,0,0,22,0
408,56,95,Support,Male,75.97878789086656,3.889454196933979,3.1361455816961215,2.8659334771729394,1.5606060545667226,2.164272920846122,3.5,37.9,3.6,2.7,4.3,6,0,0,0,95,0
409,54,28,HR,Female,63.78398348435624,3.585692556634301,3.199968423110066,3.260916912294198,2.158008257821879,3.3301087081813363,13.3,9.8,13.0,3.7,2.7,7,0,0,0,28,0
410,54,75,Finance,Male,71.93294901194658,2.7402386974520043,2.8386332706336734,3.310805907563612,3.283525494026711,2.0191557505662914,6.8,3.7,4.3,3.2,3.6,5,0,0,0,4,0
411,58,107,Finance,Male,68.3282341364641,3.325045334748989,2.0324122988550277,4.2314201634057005,3.4358829317679476,3.3894856124061303,5.8,21.5,1.9,3.2,2.9,2,0,0,0,21,0
412,33,65,Finance,Female,70.20560785388263,2.84666113117167,4.626011957760707,3.8779102513077577,3.447196073058685,4.395153112281996,2.2,20.6,4.8,2.4,3.0,2,0,0,0,65,0
413,24,49,Product,Female,66.41734536756371,3.348951336235528,4.473570305350299,2.1791404569456114,1.4913273162181426,2.981886206742344,9.0,23.8,1.1,3.3,2.2,5,0,0,1,19,0
414,22,47,Product,Female,64.22081837179654,4.290693633649816,2.4540700933738266,3.7666357100374466,2.83959081410173,2.8174161475138524,2.0,28.9,7.1,4.4,3.7,2,0,0,1,18,0
415,54,52,Support,Female,75.76012366178479,3.7862265041639525,3.722680166007301,3.954604197266742,1.8199381691076073,5.0,2.3,25.4,6.2,4.4,2.2,4,0,0,0,13,0
416,31,102,Sales,Female,79.81306806483094,3.998431492194298,2.78798561755671,3.4371467869976335,3.2434659675845277,4.658731637268881,2.1,6.6,3.4,3.8,3.9,2,0,0,0,24,0
417,50,88,Support,Male,61.93784588900509,3.1284699350495924,3.3645894990961183,3.651291218474638,3.431077055497452,2.611861916500127,7.6,23.5,1.3,3.3,4.7,7,0,0,0,48,0
418,34,54,Engineering,Female,62.176346094052874,3.2762086112491904,3.289710078113709,3.8522481003176456,1.7118269529735617,3.4251118629530772,4.2,30.2,4.4,3.9,4.0,2,0,0,0,2,0
419,33,60,Engineering,Female,74.71594078560732,2.1452130280319044,3.2149492058539146,4.311679678108464,3.8420296071963476,3.595810418113274,3.7,11.3,2.1,3.0,3.6,6,0,0,0,60,0
420,52,57,Support,Female,65.6,2.754963387431803,5.0,2.440096010029812,5.0,3.48329438045356,10.9,23.6,6.4,3.3,4.8,2,0,0,0,57,0
421,23,47,Sales,Female,77.63032852483067,1.0,3.203706883791429,3.504546369088281,3.684835737584662,4.933206102941509,2.5,13.4,5.7,2.9,3.9,4,0,0,0,47,0
422,56,31,Engineering,Male,59.58566807910221,2.871203139627031,2.872562557439768,4.906668878446183,2.757165960448895,3.3785069031774784,6.0,44.0,12.8,4.2,2.9,3,0,0,0,31,0
423,44,105,Engineering,Female,48.58509140641949,3.4170076782906222,2.913676713452657,4.833329046638365,2.5074542967902578,3.513511388067915,1.2,4.1,2.7,4.1,3.7,1,0,0,0,4,0
424,38,46,Support,Male,64.31412796334502,4.042233251521032,4.53939926076158,4.380749542220624,2.6429360183274913,3.919796065631774,2.6,33.9,3.1,3.5,5.0,5,0,0,1,22,0
425,47,114,HR,Male,61.125467693554015,3.2557321994915944,2.1131079014763587,4.129459747164541,2.3372661532229895,4.3709277444429,14.9,0.0,3.5,4.9,2.7,5,0,0,0,3,0
426,29,26,Finance,Female,68.7992035866959,3.7501138112471923,2.913639375208032,5.0,3.150398206652049,4.143209274873695,4.9,41.5,3.7,3.8,2.5,4,0,0,0,26,0
427,50,113,Engineering,Male,63.692925182308606,1.4171807272829002,4.902140556100381,5.0,1.8535374088456955,3.784276307680475,9.6,6.3,7.1,3.8,4.1,1,0,0,0,110,0
428,47,114,Support,Female,82.816,3.6618631477930506,3.819587569197882,3.5967360095625183,1.042,1.8971701751454824,2.1,22.3,3.2,3.7,3.4,2,0,0,0,13,0
429,31,5,Support,Male,65.3887966363729,1.7371569548145642,3.772729804532502,2.924454045369344,3.0556016818135485,2.8606760483474165,1.8,0.4,9.9,2.5,3.2,7,0,0,0,5,0
430,47,84,Sales,Male,71.08953386844836,2.238411524474294,5.0,3.483766145900404,2.855233065775821,4.037479086484743,1.7,3.8,5.7,2.8,2.6,7,0,0,0,13,0
431,55,52,Sales,Female,73.06234003287439,3.325009954601718,3.821713157653649,5.0,2.4188299835628055,3.5253588275513748,9.5,30.8,2.5,3.5,2.0,6,0,0,0,18,0
432,28,105,Engineering,Female,75.10939324522073,4.911968481265109,2.962632454776376,2.4445149258198446,1.5953033773896332,4.043515770440656,3.9,32.3,1.8,3.5,2.4,5,0,0,0,24,0
